FlightDate,Reporting_Airline,Origin,Dest,Tail_Number,CRSDepTime,DayOfWeek,Distance,ArrDelayMinutes,Cancelled
2023-09-28,WN,MIA,ATL,N201DL,0900,4,931,1.9,0
2023-09-28,UA,MIA,DFW,N361DL,1800,4,2072,0.0,0
2023-09-28,UA,JFK,DEN,N105DL,1600,4,1078,0.0,0
2023-09-28,DL,DEN,ATL,N227DL,0500,4,1660,4.5,0
2023-09-28,AA,DFW,LAX,N237DL,1800,4,2404,2.4,0
2023-09-28,DL,BOS,JFK,N280DL,0800,4,232,33.5,0
2023-09-28,AA,ATL,JFK,N282DL,1200,4,308,0.0,0
2023-09-28,NK,JFK,DEN,N100DL,0900,4,1908,11.2,0
2023-09-28,B6,MIA,DEN,N343DL,0900,4,2393,0.0,0
2023-09-28,UA,SEA,JFK,N175DL,1000,4,673,41.6,0
2023-09-28,AA,BOS,MSP,N205DL,2200,4,923,0.0,0
2023-09-28,AA,LAX,DEN,N184DL,1800,4,2304,0.0,0
2023-09-28,DL,ATL,SEA,N340DL,0800,4,489,0.0,0
2023-09-28,B6,MSP,MIA,N269DL,2000,4,1363,0.0,0
2023-09-28,AA,JFK,LAX,N137DL,1700,4,1249,1.3,0
2023-09-28,NK,DEN,ATL,N226DL,0600,4,661,0.0,0
2023-09-28,NK,BOS,DFW,N117DL,1400,4,378,0.0,0
2023-09-28,WN,DFW,LAX,N316DL,1900,4,965,0.0,0
2023-09-28,DL,MSP,MIA,N107DL,0700,4,2367,0.0,0
2023-09-28,B6,ATL,LAX,N181DL,0800,4,1898,0.0,0
2023-09-28,UA,MSP,ATL,N149DL,0800,4,1503,2.9,0
2023-09-28,DL,ORD,DEN,N324DL,0600,4,447,38.8,0
2023-09-28,B6,LAX,SEA,N229DL,0800,4,2008,7.0,0
2023-09-28,WN,DFW,ATL,N248DL,1500,4,2441,50.7,0
2023-09-28,UA,ATL,JFK,N251DL,1700,4,912,0.0,0
2023-09-28,NK,MSP,DFW,N237DL,2200,4,601,4.4,0
2023-09-28,AA,LAX,DEN,N236DL,1500,4,267,0.0,0
2023-09-28,B6,DFW,ORD,N393DL,1900,4,842,0.0,0
2023-09-28,B6,MIA,DEN,N183DL,0800,4,1169,0.0,0
2023-09-28,AA,JFK,ORD,N364DL,1100,4,849,0.0,0
2023-09-28,UA,JFK,ATL,N339DL,1700,4,1623,0.0,0
2023-09-28,B6,MSP,DFW,N226DL,1400,4,1778,26.8,0
2023-09-28,NK,DEN,ATL,N158DL,0500,4,1752,0.0,0
2023-09-28,UA,LAX,DFW,N346DL,0800,4,1204,0.1,0
2023-09-28,DL,LAX,ORD,N228DL,0700,4,972,4.1,0
2023-09-28,AA,BOS,DEN,N297DL,1000,4,443,3.9,0
2023-09-28,NK,JFK,MSP,N256DL,1700,4,2289,0.0,0
2023-09-28,AA,JFK,DEN,N160DL,1000,4,2093,2.2,0
2023-09-28,WN,MSP,BOS,N132DL,0800,4,1397,0.1,0
2023-09-28,WN,DFW,LAX,N381DL,2000,4,2227,0.0,0
2023-09-28,WN,DFW,JFK,N113DL,1000,4,831,3.3,0
2023-09-28,DL,ORD,DFW,N131DL,2100,4,628,0.0,0
2023-09-28,AA,DEN,ORD,N396DL,2000,4,541,0.6,0
2023-09-28,WN,DFW,DEN,N239DL,1700,4,520,40.1,0
2023-09-28,DL,ATL,LAX,N162DL,1000,4,2206,0.1,0
2023-09-28,WN,MSP,JFK,N162DL,0700,4,541,37.4,0
2023-09-28,B6,DFW,ATL,N240DL,1500,4,1780,0.0,0
2023-09-28,UA,JFK,ORD,N204DL,0600,4,2353,0.0,0
2023-09-28,UA,MIA,MSP,N260DL,2100,4,2210,0.0,0
2023-09-28,AA,ATL,MSP,N148DL,0900,4,2443,3.8,0
2023-09-28,NK,JFK,ORD,N192DL,1600,4,1649,0.0,0
2023-09-28,DL,BOS,ATL,N248DL,0500,4,559,0.0,0
2023-09-28,WN,ORD,BOS,N173DL,2000,4,2124,0.0,0
2023-09-28,NK,LAX,JFK,N322DL,1400,4,1386,0.0,0
2023-09-28,WN,JFK,DFW,N203DL,1900,4,611,0.6,0
2023-09-28,DL,SEA,ATL,N368DL,1900,4,1568,41.7,0
2023-09-28,B6,DFW,LAX,N265DL,2000,4,2339,0.0,0
2023-09-28,DL,MIA,BOS,N342DL,1300,4,2110,0.0,0
2023-09-28,B6,DFW,ATL,N347DL,1900,4,1365,0.0,0
2023-09-28,WN,MIA,JFK,N159DL,1300,4,570,24.7,0
2023-09-28,WN,JFK,DEN,N112DL,1800,4,1609,0.0,0
2023-09-28,DL,MSP,BOS,N108DL,1900,4,372,0.0,0
2023-09-29,B6,MSP,BOS,N156DL,0700,5,1565,0.0,0
2023-09-29,UA,ORD,MIA,N225DL,0700,5,2023,0.0,0
2023-09-29,AA,MIA,ORD,N385DL,0600,5,883,0.0,0
2023-09-29,UA,ATL,BOS,N274DL,1700,5,2025,31.0,0
2023-09-29,B6,MSP,JFK,N296DL,1400,5,2210,0.0,0
2023-09-29,WN,LAX,ATL,N265DL,0800,5,1095,0.0,0
2023-09-29,NK,DFW,ATL,N128DL,1200,5,1328,0.0,0
2023-09-29,AA,DEN,MSP,N388DL,2000,5,1363,0.0,0
2023-09-29,NK,MIA,BOS,N147DL,1000,5,1794,1.4,0
2023-09-29,UA,MSP,SEA,N342DL,1700,5,1366,1.9,0
2023-09-29,WN,ATL,MIA,N326DL,1000,5,2013,0.0,0
2023-09-29,UA,DFW,SEA,N325DL,2200,5,672,0.0,0
2023-09-29,DL,JFK,BOS,N176DL,2100,5,1360,2.5,0
2023-09-29,DL,ORD,BOS,N245DL,2000,5,557,0.0,0
2023-09-29,WN,MIA,ATL,N373DL,2000,5,2058,31.3,0
2023-09-29,UA,BOS,ORD,N105DL,1900,5,442,0.4,0
2023-09-29,UA,DEN,ATL,N275DL,0700,5,1598,0.0,0
2023-09-29,AA,LAX,DFW,N170DL,1400,5,369,6.5,0
2023-09-29,AA,LAX,ATL,N123DL,1600,5,1311,0.0,0
2023-09-29,B6,JFK,DEN,N276DL,0700,5,909,0.0,0
2023-09-29,DL,JFK,ORD,N318DL,1500,5,434,0.0,0
2023-09-29,NK,DFW,ATL,N148DL,1900,5,1876,8.7,0
2023-09-29,NK,ORD,DFW,N362DL,1100,5,1675,0.0,0
2023-09-29,WN,SEA,MSP,N296DL,0600,5,719,0.0,0
2023-09-29,AA,BOS,ORD,N156DL,0500,5,1427,0.0,0
2023-09-29,AA,MIA,LAX,N319DL,1300,5,615,0.0,0
2023-09-29,DL,JFK,BOS,N292DL,2200,5,2494,0.0,0
2023-09-29,AA,LAX,MSP,N166DL,2200,5,1828,0.0,0
2023-09-29,NK,MIA,DFW,N384DL,0500,5,1045,0.0,0
2023-09-29,B6,MIA,ORD,N178DL,1600,5,884,16.1,0
2023-09-29,B6,DEN,MIA,N326DL,1000,5,1200,1.5,0
2023-09-29,B6,SEA,JFK,N328DL,1300,5,1329,0.0,0
2023-09-29,AA,JFK,BOS,N124DL,1900,5,2426,0.0,0
2023-09-29,DL,MSP,DFW,N107DL,1300,5,442,51.4,0
2023-09-29,NK,MIA,ATL,N336DL,1700,5,2106,0.0,0
2023-09-29,DL,DEN,BOS,N383DL,0700,5,879,0.0,0
2023-09-29,NK,MSP,MIA,N283DL,1700,5,1565,0.0,0
2023-09-29,UA,DEN,MIA,N315DL,0500,5,2481,0.0,0
2023-09-29,DL,MSP,LAX,N219DL,1000,5,949,0.0,0
2023-09-29,DL,MIA,DEN,N178DL,0900,5,1122,20.5,0
2023-09-29,B6,DEN,ORD,N373DL,2000,5,1872,26.4,0
2023-09-29,B6,MSP,DFW,N231DL,0700,5,939,0.0,0
2023-09-29,B6,DFW,ORD,N390DL,1800,5,440,0.0,0
2023-09-29,WN,LAX,DFW,N298DL,0500,5,403,0.0,0
2023-09-29,B6,ORD,DEN,N257DL,1100,5,631,55.3,0
2023-09-29,UA,DEN,SEA,N159DL,1000,5,738,0.0,0
2023-09-29,DL,LAX,DEN,N266DL,1800,5,1068,4.3,0
2023-09-29,WN,BOS,DEN,N250DL,1200,5,1119,0.0,0
2023-09-29,WN,ORD,JFK,N353DL,1900,5,1518,1.0,0
2023-09-29,UA,BOS,DEN,N373DL,0500,5,1793,2.0,0
2023-09-29,UA,ORD,BOS,N241DL,1200,5,942,1.4,0
2023-09-29,NK,ORD,DEN,N382DL,1200,5,1350,0.0,0
2023-09-29,DL,ATL,LAX,N121DL,0600,5,2215,3.9,0
2023-09-29,WN,MSP,DEN,N203DL,1100,5,1861,3.0,0
2023-09-29,UA,BOS,SEA,N151DL,1900,5,1334,10.2,0
2023-09-29,AA,LAX,DFW,N194DL,0700,5,1489,0.0,0
2023-09-29,B6,ATL,LAX,N340DL,1200,5,2369,5.4,0
2023-09-29,WN,LAX,ORD,N260DL,1400,5,2345,38.2,0
2023-09-29,WN,DFW,MIA,N233DL,2000,5,2358,0.0,0
2023-09-29,AA,JFK,ATL,N133DL,1300,5,2101,0.6,0
2023-09-29,UA,JFK,DEN,N259DL,1700,5,1977,0.0,0
2023-09-29,UA,BOS,MIA,N224DL,1600,5,772,1.2,0
2023-09-29,NK,SEA,MIA,N312DL,1600,5,2057,5.9,0
2023-09-29,B6,ORD,MSP,N399DL,1800,5,1994,0.5,0
2023-09-29,B6,JFK,BOS,N350DL,0700,5,1708,1.6,0
2023-09-29,WN,SEA,DEN,N238DL,1700,5,1359,41.9,0
2023-09-29,WN,DFW,JFK,N312DL,2100,5,850,0.3,0
2023-09-29,AA,MIA,SEA,N116DL,0700,5,1682,0.2,0
2023-09-29,B6,ORD,DEN,N112DL,0900,5,886,45.6,0
2023-09-29,DL,JFK,BOS,N118DL,1800,5,1535,6.1,0
2023-09-29,AA,MIA,BOS,N393DL,1800,5,1355,0.0,0
2023-09-29,WN,ATL,BOS,N323DL,0700,5,1635,2.1,0
2023-09-29,WN,JFK,ORD,N323DL,0500,5,654,0.0,0
2023-09-29,AA,JFK,SEA,N276DL,1800,5,2067,4.2,0
2023-09-29,B6,SEA,JFK,N214DL,1100,5,875,0.0,0
2023-09-29,WN,SEA,DEN,N126DL,2000,5,1535,60.6,0
2023-09-29,DL,JFK,DEN,N222DL,1100,5,629,0.0,0
2023-09-29,AA,LAX,ORD,N199DL,1300,5,267,0.0,0
2023-09-29,WN,ORD,LAX,N224DL,1600,5,2273,3.2,0
2023-09-29,B6,ORD,LAX,N268DL,1600,5,819,0.0,0
2023-09-29,DL,ORD,MSP,N310DL,1000,5,314,1.9,0
2023-09-29,AA,SEA,ATL,N170DL,0500,5,1055,1.1,0
2023-09-29,DL,DFW,MIA,N325DL,1600,5,796,4.9,0
2023-09-29,B6,DEN,MSP,N192DL,2100,5,882,0.0,0
2023-09-29,NK,ATL,ORD,N167DL,0700,5,1633,0.0,0
2023-09-29,UA,JFK,ATL,N391DL,0600,5,1982,6.1,0
2023-09-29,B6,LAX,DEN,N245DL,2000,5,1744,45.8,0
2023-09-29,WN,JFK,ORD,N249DL,1700,5,1194,0.0,0
2023-09-30,WN,BOS,ORD,N390DL,1400,6,478,0.9,0
2023-09-30,DL,DEN,MIA,N119DL,1700,6,875,3.6,0
2023-09-30,UA,LAX,ATL,N330DL,1100,6,828,20.9,0
2023-09-30,B6,SEA,ORD,N288DL,0900,6,927,0.2,0
2023-09-30,B6,MIA,JFK,N100DL,1300,6,1655,0.0,0
2023-09-30,DL,SEA,DFW,N297DL,1900,6,2321,0.0,0
2023-09-30,WN,DEN,ORD,N254DL,1200,6,2300,0.0,0
2023-09-30,DL,MIA,DEN,N137DL,0500,6,1418,0.4,0
2023-09-30,NK,DEN,JFK,N224DL,0500,6,710,0.0,0
2023-09-30,NK,MSP,LAX,N109DL,1100,6,473,2.4,0
2023-09-30,AA,JFK,ATL,N258DL,0800,6,780,0.0,0
2023-09-30,AA,MIA,LAX,N222DL,1100,6,289,0.0,0
2023-09-30,AA,LAX,DFW,N143DL,0800,6,546,0.0,0
2023-09-30,WN,ATL,BOS,N327DL,0500,6,974,0.0,0
2023-09-30,B6,ORD,LAX,N388DL,2100,6,1833,27.0,0
2023-09-30,AA,MIA,LAX,N142DL,0900,6,2135,2.6,0
2023-09-30,UA,DFW,DEN,N353DL,0700,6,1462,4.7,0
2023-09-30,DL,DFW,JFK,N345DL,0500,6,1897,51.0,0
2023-09-30,UA,LAX,MIA,N144DL,1500,6,403,45.7,0
2023-09-30,NK,ORD,JFK,N216DL,1300,6,1038,0.0,0
2023-09-30,B6,JFK,SEA,N105DL,1800,6,1835,0.0,0
2023-09-30,B6,DEN,SEA,N388DL,1000,6,2153,33.4,0
2023-09-30,NK,JFK,MSP,N347DL,2000,6,486,0.0,0
2023-09-30,NK,DFW,ATL,N375DL,2000,6,1680,3.0,0
2023-09-30,UA,DFW,DEN,N120DL,2100,6,1560,0.0,0
2023-09-30,DL,JFK,DEN,N196DL,1600,6,1742,9.3,0
2023-09-30,AA,MSP,MIA,N121DL,1600,6,1624,0.2,0
2023-09-30,B6,ATL,MSP,N151DL,2100,6,2084,0.0,0
2023-09-30,WN,DEN,ATL,N126DL,0900,6,2123,0.0,0
2023-09-30,UA,SEA,DEN,N267DL,0500,6,2270,4.4,0
2023-09-30,UA,MIA,SEA,N381DL,1300,6,484,0.0,0
2023-09-30,B6,SEA,MSP,N371DL,1100,6,1901,1.1,0
2023-09-30,UA,MIA,ORD,N127DL,0700,6,2427,26.6,0
2023-09-30,WN,BOS,SEA,N266DL,2100,6,231,2.6,0
2023-09-30,WN,BOS,MSP,N397DL,1300,6,2223,0.3,0
2023-09-30,NK,JFK,SEA,N291DL,0600,6,991,0.0,0
2023-09-30,WN,BOS,ATL,N339DL,1800,6,723,2.9,0
2023-09-30,AA,SEA,JFK,N219DL,2100,6,1675,2.6,0
2023-09-30,B6,SEA,LAX,N366DL,1500,6,1318,0.0,0
2023-09-30,DL,JFK,MSP,N371DL,1100,6,2266,0.0,0
2023-09-30,DL,BOS,MIA,N382DL,1600,6,468,0.0,0
2023-09-30,DL,DEN,ATL,N243DL,0800,6,1069,0.0,0
2023-09-30,WN,ORD,MSP,N105DL,1400,6,1451,0.0,0
2023-09-30,UA,LAX,DEN,N244DL,1700,6,2033,45.4,0
2023-09-30,WN,LAX,ATL,N178DL,1600,6,1231,4.5,0
2023-09-30,UA,JFK,MSP,N249DL,2200,6,2129,0.0,0
2023-09-30,WN,LAX,DEN,N245DL,1000,6,1742,35.1,0
2023-09-30,AA,DEN,MSP,N176DL,1900,6,2197,0.0,0
2023-09-30,AA,MIA,SEA,N353DL,1800,6,1411,0.0,0
2023-09-30,WN,MSP,ORD,N108DL,0700,6,1275,0.0,0
2023-09-30,AA,LAX,DEN,N264DL,1600,6,1295,0.2,0
2023-09-30,AA,ATL,BOS,N372DL,1100,6,973,0.0,0
2023-09-30,DL,DFW,ATL,N367DL,1300,6,2393,3.8,0
2023-09-30,B6,MSP,LAX,N132DL,0700,6,1313,0.0,0
2023-09-30,WN,MSP,DEN,N291DL,0900,6,511,2.9,0
2023-09-30,WN,DEN,JFK,N345DL,1100,6,1352,4.6,0
2023-09-30,B6,LAX,MIA,N367DL,1200,6,1503,0.0,0
2023-09-30,B6,ATL,JFK,N379DL,1900,6,1074,0.0,0
2023-09-30,WN,DEN,DFW,N178DL,1200,6,1767,0.0,0
2023-09-30,DL,SEA,MSP,N143DL,0700,6,2024,0.0,0
2023-09-30,WN,JFK,ATL,N206DL,2100,6,1541,0.0,0
2023-09-30,B6,ATL,DFW,N251DL,0900,6,1835,0.0,0
2023-09-30,NK,SEA,ATL,N209DL,1300,6,321,0.0,0
2023-09-30,AA,DEN,LAX,N268DL,1200,6,995,0.0,0
2023-09-30,DL,LAX,MSP,N357DL,0600,6,1748,0.0,0
2023-09-30,WN,ATL,JFK,N325DL,1700,6,787,4.4,0
2023-09-30,NK,JFK,MIA,N106DL,1400,6,2153,0.0,0
2023-09-30,B6,MIA,DFW,N383DL,0800,6,2001,0.0,0
2023-09-30,UA,MIA,ATL,N333DL,1800,6,2400,4.2,0
2023-09-30,B6,DEN,SEA,N261DL,1400,6,1869,0.0,0
2023-09-30,WN,ATL,MIA,N166DL,2100,6,1784,0.0,0
2023-10-01,NK,SEA,ATL,N286DL,1200,7,444,0.0,0
2023-10-01,NK,LAX,BOS,N178DL,0800,7,750,11.7,0
2023-10-01,NK,SEA,ATL,N138DL,1800,7,1443,0.0,0
2023-10-01,B6,BOS,DFW,N355DL,2200,7,867,0.0,0
2023-10-01,B6,DEN,SEA,N279DL,2000,7,1075,0.0,0
2023-10-01,NK,LAX,ATL,N285DL,0800,7,814,0.0,0
2023-10-01,B6,BOS,ORD,N388DL,1400,7,331,0.0,0
2023-10-01,AA,BOS,MSP,N186DL,2200,7,1260,2.3,0
2023-10-01,NK,ORD,DEN,N274DL,1100,7,2326,0.0,0
2023-10-01,B6,BOS,SEA,N238DL,0700,7,2350,0.0,0
2023-10-01,NK,ORD,JFK,N208DL,0900,7,1339,0.0,0
2023-10-01,UA,SEA,ATL,N339DL,1000,7,468,0.0,0
2023-10-01,UA,SEA,MIA,N194DL,1200,7,2022,0.0,0
2023-10-01,NK,LAX,SEA,N344DL,2200,7,2165,48.5,0
2023-10-01,WN,DFW,JFK,N189DL,1700,7,1623,0.0,0
2023-10-01,NK,DEN,MIA,N384DL,1500,7,688,0.0,0
2023-10-01,B6,SEA,BOS,N322DL,0900,7,765,2.0,0
2023-10-01,B6,MSP,DEN,N354DL,0700,7,1067,0.0,0
2023-10-01,UA,MSP,DFW,N323DL,1500,7,2245,2.5,0
2023-10-01,WN,MIA,DEN,N174DL,1500,7,415,0.0,0
2023-10-01,AA,ATL,MIA,N160DL,1600,7,1083,0.0,0
2023-10-01,WN,ORD,LAX,N273DL,1800,7,1549,0.0,0
2023-10-01,AA,ATL,MIA,N370DL,1000,7,1717,2.2,0
2023-10-01,AA,MIA,MSP,N245DL,0900,7,434,0.0,0
2023-10-01,WN,ORD,SEA,N249DL,1900,7,2198,2.9,0
2023-10-01,UA,SEA,ATL,N275DL,1800,7,232,6.0,0
2023-10-01,WN,MIA,SEA,N181DL,0500,7,609,0.0,0
2023-10-01,WN,JFK,SEA,N147DL,1600,7,2298,0.0,0
2023-10-01,NK,SEA,BOS,N380DL,2200,7,2021,0.6,0
2023-10-01,UA,SEA,DFW,N200DL,1500,7,1603,0.0,0
2023-10-01,WN,MIA,ATL,N152DL,1100,7,1079,0.0,0
2023-10-01,UA,JFK,SEA,N369DL,2100,7,638,0.0,0
2023-10-01,DL,DFW,MSP,N276DL,1700,7,332,0.0,0
2023-10-01,UA,DEN,SEA,N180DL,1700,7,1362,0.0,0
2023-10-01,NK,MSP,ATL,N358DL,1900,7,1692,0.0,0
2023-10-01,WN,DEN,BOS,N252DL,1700,7,1911,0.0,0
2023-10-01,B6,DEN,JFK,N228DL,1300,7,1275,3.8,0
2023-10-01,DL,DEN,MIA,N120DL,1400,7,1449,0.0,0
2023-10-01,AA,JFK,ATL,N141DL,1100,7,1443,0.0,0
2023-10-01,UA,SEA,LAX,N111DL,0700,7,923,5.9,0
2023-10-01,DL,SEA,LAX,N267DL,1700,7,350,55.1,0
2023-10-01,UA,MIA,ORD,N214DL,1900,7,821,3.0,0
2023-10-01,NK,DEN,JFK,N348DL,1900,7,1145,4.5,0
2023-10-01,B6,DEN,ATL,N200DL,2200,7,2256,6.7,0
2023-10-01,UA,BOS,ATL,N309DL,1000,7,1121,0.3,0
2023-10-01,WN,BOS,ORD,N143DL,1200,7,2496,3.7,0
2023-10-01,NK,ATL,MIA,N324DL,1800,7,820,0.0,0
2023-10-01,DL,MSP,BOS,N267DL,1100,7,2170,0.0,0
2023-10-01,DL,BOS,DFW,N216DL,1800,7,722,0.0,0
2023-10-01,NK,LAX,DFW,N149DL,0700,7,761,0.0,0
2023-10-01,DL,SEA,BOS,N113DL,2200,7,1570,1.0,0
2023-10-01,UA,LAX,ORD,N150DL,1100,7,1650,0.0,0
2023-10-01,WN,MIA,JFK,N255DL,1900,7,383,0.4,0
2023-10-01,B6,DFW,ATL,N236DL,1500,7,870,0.8,0
2023-10-01,UA,MIA,BOS,N113DL,1500,7,1864,0.0,0
2023-10-01,UA,DFW,SEA,N328DL,1500,7,2101,32.5,0
2023-10-01,AA,BOS,DEN,N227DL,0500,7,380,0.0,0
2023-10-01,B6,MIA,LAX,N193DL,1000,7,863,2.5,0
2023-10-01,DL,DFW,JFK,N189DL,2200,7,1495,0.0,0
2023-10-01,WN,BOS,ATL,N249DL,0800,7,935,20.2,0
2023-10-01,WN,SEA,LAX,N105DL,1800,7,1890,0.0,0
2023-10-01,NK,DEN,MIA,N244DL,0800,7,1134,1.5,0
2023-10-01,DL,MSP,LAX,N233DL,2200,7,2136,0.0,0
2023-10-01,NK,MIA,ORD,N280DL,1500,7,1279,36.7,0
2023-10-01,UA,MIA,LAX,N341DL,2000,7,1653,0.0,0
2023-10-01,UA,JFK,SEA,N115DL,1100,7,2391,0.0,0
2023-10-01,UA,LAX,SEA,N329DL,0700,7,557,6.7,0
2023-10-01,DL,DFW,MSP,N254DL,0600,7,580,4.0,0
2023-10-01,UA,ATL,MSP,N243DL,1400,7,301,0.0,0
2023-10-01,WN,BOS,DEN,N223DL,0500,7,2046,1.3,0
2023-10-01,AA,BOS,DEN,N241DL,1600,7,1507,1.1,0
2023-10-01,AA,MIA,ORD,N292DL,1100,7,1587,3.8,0
2023-10-01,B6,ORD,DFW,N141DL,1800,7,590,1.0,0
2023-10-01,DL,MIA,MSP,N184DL,1400,7,1175,1.0,0
2023-10-01,NK,LAX,DEN,N210DL,0900,7,1707,28.6,0
2023-10-01,DL,DFW,MIA,N169DL,1700,7,1233,0.0,0
2023-10-02,B6,ORD,DFW,N344DL,1200,1,316,6.4,0
2023-10-02,NK,MSP,SEA,N117DL,1900,1,1672,0.0,0
2023-10-02,NK,DEN,LAX,N181DL,0500,1,1160,2.7,0
2023-10-02,B6,BOS,LAX,N283DL,1400,1,276,0.0,0
2023-10-02,NK,ATL,LAX,N318DL,1800,1,1405,0.0,0
2023-10-02,NK,JFK,BOS,N383DL,1700,1,287,49.3,0
2023-10-02,AA,MSP,LAX,N131DL,0800,1,875,8.8,0
2023-10-02,UA,ORD,MSP,N269DL,1100,1,2286,0.0,0
2023-10-02,UA,DEN,ATL,N269DL,1900,1,1824,0.0,0
2023-10-02,B6,JFK,SEA,N293DL,2200,1,1192,0.0,0
2023-10-02,NK,JFK,SEA,N387DL,0800,1,260,1.3,0
2023-10-02,AA,SEA,ORD,N360DL,1500,1,2066,0.0,0
2023-10-02,NK,JFK,DEN,N226DL,1500,1,2428,3.4,0
2023-10-02,WN,SEA,DEN,N284DL,1500,1,1470,0.0,0
2023-10-02,DL,MIA,BOS,N118DL,1800,1,1534,2.3,0
2023-10-02,NK,MSP,ATL,N389DL,1000,1,2381,0.0,0
2023-10-02,WN,ORD,SEA,N259DL,0900,1,371,0.0,0
2023-10-02,WN,ORD,JFK,N287DL,1500,1,275,2.7,0
2023-10-02,B6,MSP,BOS,N290DL,0700,1,905,31.7,0
2023-10-02,DL,MIA,DEN,N124DL,1400,1,804,0.0,0
2023-10-02,AA,DFW,BOS,N156DL,1100,1,727,0.0,0
2023-10-02,DL,DFW,MSP,N340DL,1200,1,492,0.0,0
2023-10-02,B6,BOS,ORD,N164DL,1300,1,678,0.0,0
2023-10-02,WN,BOS,ORD,N262DL,1300,1,996,5.8,0
2023-10-02,NK,DEN,BOS,N101DL,1700,1,280,0.0,0
2023-10-02,NK,ORD,JFK,N333DL,1900,1,2356,0.0,0
2023-10-02,DL,DFW,MIA,N365DL,1100,1,689,17.3,0
2023-10-02,B6,ATL,DEN,N306DL,1100,1,341,0.4,0
2023-10-02,NK,BOS,MIA,N230DL,1300,1,740,0.0,0
2023-10-02,NK,BOS,MIA,N224DL,0700,1,885,0.0,0
2023-10-02,DL,JFK,LAX,N142DL,0900,1,1011,0.0,0
2023-10-02,AA,SEA,BOS,N267DL,1500,1,602,4.6,0
2023-10-02,AA,DEN,LAX,N378DL,1400,1,1402,0.8,0
2023-10-02,B6,ORD,JFK,N146DL,1400,1,295,0.7,0
2023-10-02,UA,MSP,JFK,N250DL,1300,1,216,27.3,0
2023-10-02,B6,ATL,LAX,N301DL,0500,1,1034,0.0,0
2023-10-02,UA,MIA,ORD,N154DL,0900,1,2387,0.0,0
2023-10-02,WN,DFW,ORD,N303DL,1700,1,2280,0.0,0
2023-10-02,UA,MSP,DFW,N232DL,1900,1,2377,0.0,0
2023-10-02,NK,BOS,DFW,N349DL,0500,1,1155,0.0,0
2023-10-02,UA,LAX,DEN,N262DL,0800,1,1086,0.0,0
2023-10-02,DL,BOS,JFK,N200DL,1500,1,1936,6.4,0
2023-10-02,DL,MIA,SEA,N162DL,1700,1,2342,0.0,0
2023-10-02,NK,ORD,DFW,N226DL,1200,1,2417,0.0,0
2023-10-02,DL,JFK,MSP,N157DL,1000,1,1045,31.0,0
2023-10-02,AA,MSP,SEA,N152DL,1800,1,662,0.0,0
2023-10-02,DL,DFW,MIA,N248DL,0900,1,1449,11.8,0
2023-10-02,UA,ATL,DFW,N343DL,0700,1,1926,9.4,0
2023-10-02,NK,ORD,MIA,N389DL,1900,1,2367,0.0,0
2023-10-02,NK,LAX,DFW,N211DL,1300,1,1115,0.0,0
2023-10-02,DL,DEN,MSP,N369DL,0900,1,1086,0.0,0
2023-10-02,WN,DFW,JFK,N247DL,2200,1,2494,0.0,0
2023-10-02,DL,DFW,MSP,N360DL,1300,1,1479,0.0,0
2023-10-02,DL,ORD,DEN,N231DL,0900,1,925,0.0,0
2023-10-02,DL,DFW,ORD,N243DL,1200,1,932,0.0,0
2023-10-02,WN,BOS,MSP,N222DL,0700,1,2003,0.0,0
2023-10-02,AA,ATL,DFW,N299DL,2100,1,1204,0.0,0
2023-10-02,DL,DEN,JFK,N387DL,0900,1,403,0.0,0
2023-10-02,DL,ORD,DEN,N366DL,2100,1,2381,0.0,0
2023-10-02,AA,LAX,BOS,N329DL,1300,1,730,0.0,0
2023-10-02,UA,ORD,MIA,N194DL,1700,1,1617,0.0,0
2023-10-02,WN,SEA,BOS,N142DL,1100,1,308,4.3,0
2023-10-02,AA,DFW,SEA,N359DL,1200,1,247,4.5,0
2023-10-02,UA,DFW,ORD,N196DL,1500,1,874,0.7,0
2023-10-02,AA,MIA,DEN,N331DL,1800,1,1711,0.0,0
2023-10-03,AA,ORD,MIA,N121DL,1600,2,770,3.5,0
2023-10-03,B6,SEA,MSP,N278DL,0600,2,350,0.0,0
2023-10-03,B6,LAX,JFK,N152DL,0500,2,2281,0.0,0
2023-10-03,NK,SEA,BOS,N120DL,0900,2,1767,1.1,0
2023-10-03,UA,BOS,SEA,N363DL,2100,2,2407,3.7,0
2023-10-03,AA,ORD,JFK,N322DL,1000,2,1728,2.4,0
2023-10-03,DL,BOS,DFW,N201DL,0700,2,656,0.0,0
2023-10-03,WN,MIA,ATL,N335DL,0500,2,1911,3.2,0
2023-10-03,UA,MIA,BOS,N287DL,1000,2,631,0.0,0
2023-10-03,UA,SEA,ORD,N264DL,0600,2,1686,3.0,0
2023-10-03,WN,ORD,LAX,N137DL,1700,2,1264,22.6,0
2023-10-03,UA,ATL,DFW,N278DL,1400,2,1347,0.0,0
2023-10-03,WN,ATL,ORD,N364DL,1200,2,1257,0.0,0
2023-10-03,B6,JFK,ORD,N134DL,1000,2,2013,0.0,0
2023-10-03,NK,MIA,LAX,N141DL,1400,2,2486,0.0,0
2023-10-03,WN,SEA,ATL,N387DL,1100,2,1455,0.0,0
2023-10-03,UA,DEN,MSP,N172DL,0700,2,1750,0.0,0
2023-10-03,B6,JFK,DFW,N202DL,2100,2,2212,4.0,0
